file	child	age	role	person	token	chuj_full	spanish
CM260711.txt	Mateo	2;1.26	adult	3SG	yoltik	/kik'xilta t'ay yoltik.	sacamoslo adentro.
CM260711.txt	Mateo	2;1.26	adult	3SG	yixta	/ak'kut yixta ixchi'.	traelo el juguete de ella.
CM260711.txt	Mateo	2;1.26	adult	3SG	yak'an	chajtil yak'an nok' kaxlanh.	como hace el pollo.
CM260711.txt	Mateo	2;1.26	adult	3SG	yak'an	ab'i yak'an nok'chi.	escucha lo esta haciendo..
CM260711.txt	Mateo	2;1.26	adult	3SG	yak'an	ab'i yak'an nok'chi'.	escucha lo esta haciendo.
CM260711.txt	Mateo	2;1.26	adult	3SG	yak'an	chajtil yak'an nok' kaxlanh chi?	como lo hace el pollo.
CM260711.txt	Mateo	2;1.26	adult	3SG	yak'an	xal nok' tz'i' chajtil yak'an nok'?	y el perro como lo hace.
CM260711.txt	Mateo	2;1.26	adult	3SG	yak'an	chajtil yak'an nok' tzi'?	como lo hace el perro?
CM260711.txt	Mateo	2;1.26	adult	3SG	yak'an	tas yak'an nok' tz'i.	que hace el perro?
CM260711.txt	Mateo	2;1.26	adult	3SG	yak'an	i' chajtil yak'an nok' otela chi'.	si como lo hace la Otela?
CM260711.txt	Mateo	2;1.26	child	3SG	schiwaj	ha nok' otela schiwaj nok'.	la Otela /ladra
CM260711.txt	Mateo	2;1.26	adult	3SG	schiwaj	chajtil schiwaj nok'!	como ladra!
CM260711.txt	Mateo	2;1.26	adult	3SG	yak'an	ak'to ne'ik chajtil yak'an nok'.	/haber hacelo como lo hace.
CM260711.txt	Mateo	2;1.26	child	2SG	haxo	haxo junxo nok' chi'.	y el otro.
CM260711.txt	Mateo	2;1.26	adult	3SG	snima	snima juntik ma'ay?	es persona ete o no?
CM260711.txt	Mateo	2;1.26	adult	3SG	sb'i	tasb'an sb'i?	como se llama.
CM260711.txt	Mateo	2;1.26	adult	3SG	yib'anhtik	/k'e'anh yib'anhtik tzach el t'ay chi /ni.	sube encima de esto y salìs ahi.
CM260711.txt	Mateo	2;1.26	adult	3SG	yib'anhtik	k'e'anh yib'anhtik.	sube en cima de esto.
CM260711.txt	Mateo	2;1.26	adult	1PL	koti	t'ay tik tzach koti.	venga aqui.
CM260711.txt	Mateo	2;1.26	adult	3SG	yib'anhtik	¿tzach k'e yib'anhtik ni?	¿subes encima de esto?
CM260711.txt	Mateo	2;1.26	adult	3SG	yib'anhtik	k'e'anh yib'anhtik tzach b'at t'ay chi'.	sube encima de esto te vas alla.
CM260711.txt	Mateo	2;1.26	adult	2SG	hak'an	ix numxi hak'an karro!	terminaste de jugar carro.
CM260711.txt	Mateo	2;1.26	adult	3SG	sb'at	in sb'at jun k'ena karamwola chi ni'i.	ahi va tu canica mira.
CM260711.txt	Mateo	2;1.26	child	3SG	sb'at	yo sb'at k'en karambola.	oh se va la canica.
CM260711.txt	Mateo	2;1.26	child	3SG	yallaj	max yallaj.	no se pude.
CM260711.txt	Mateo	2;1.26	child	3SG	schumama	schumama konh.	dejalo vamos.
CM260711.txt	Mateo	2;1.26	child	1PL	konh	schumama konh.	dejalo vamos.
CM260711.txt	Mateo	2;1.26	adult	3SG	skak	tom skak' wolchi jun.	juguemos pelota pues.
CM260711.txt	Mateo	2;1.26	adult	2SG	hach	listo hach an.	listo pues.
CM260711.txt	Mateo	2;1.26	adult	3SG	yalanh	yo ix ochkan jun k'en karro yalanh.	oh se fue un carro abajo.
CM260711.txt	Mateo	2;1.26	adult	3SG	yalanh	yalanh jun te' tik ni.	abajo de este mira.
CM260711.txt	Mateo	2;1.26	adult	3SG	yopat	kak' yopat an.	juguemos dentro de la casa pues.
CM260711.txt	Mateo	2;1.26	adult	1PL	konh	konh och yolpat.	vamos dentro de la casa.
CM260711.txt	Mateo	2;1.26	adult	3SG	yolpat	konh och yolpat.	vamos dentro de la casa.
CM260711.txt	Mateo	2;1.26	adult	3SG	yolpat	/kak' karro yolpat.	juguemos carro dentro de la casa.
CM260711.txt	Mateo	2;1.26	adult	2SG	hab'i	ix hab'i!	oiste.
CM260711.txt	Mateo	2;1.26	adult	3SG	yib'anh	/konh an, /ke'anh yib'anh an.	vamos pues, sube encima pues.
CM260711.txt	Mateo	2;1.26	adult	1PL	konhach	konhach.	vamos.
CM260711.txt	Mateo	2;1.26	adult	1PL	konh	konh paxok.	vamos a regresar.
CM260711.txt	Mateo	2;1.26	adult	3SG	yib'anh	/k'e'anh yib'anh an.	sube encima pues.
CM260711.txt	Mateo	2;1.26	child	2SG	haxo	haxo junnxo k'e'en.	ahora el otro.
CM260711.txt	Mateo	2;1.26	adult	2SG	hach	listo hach an, listo.	listo pues, listo.
CM260711.txt	Mateo	2;1.26	adult	3SG	yichil	palata ay yichil jun iximchi'.	pero eso tiene picante.
CM260711.txt	Mateo	2;1.26	adult	3SG	skak	ha tajnel skak' an.	vamos a jugar pues.
CM260711.txt	Mateo	2;1.26	adult	3SG	yujjun	tas yujjun?	por que pues.
CM260711.txt	Mateo	2;1.26	adult	3SG	yujchi	ak'kut k'en an yujchi ix wak' ixim kalleta chi'.	traelo pues para eso te di la galleta.
CM260711.txt	Mateo	2;1.26	adult	1PL	kotanh	kotanh an.	venga pues.
CM260711.txt	Mateo	2;1.26	child	3SG	yonh	yonh /sb'at k'en karambola.	oh se va la canica.
CM260711.txt	Mateo	2;1.26	adult	3SG	syanta	/ni'i manhxalaj syanta k'en.	mira ya no tiene llanta.
CM260711.txt	Mateo	2;1.26	adult	2SG	hab'i	ix hab'i!	oiste!
CM260711.txt	Mateo	2;1.26	adult	3SG	skak'a	skak'a'?	jugamos?
CM260711.txt	Mateo	2;1.26	child	3SG	yib'anh	yo ha yib'anh jun karro.	oh arriba de un carro.
CM260711.txt	Mateo	2;1.26	adult	3SG	yajik	telan yajik' k'ena karro.	oh si está tu carro.
CM260711.txt	Mateo	2;1.26	adult	3SG	yallaj	ni'i max yallaj.	mira no se puede.
CM260711.txt	Mateo	2;1.26	adult	2SG	hak'im	ha nok'a wolchi' tzik'kut an manh hak'im t'ay junchi'.	tu pelota traes pues, no lo pongas en ese.
CM260711.txt	Mateo	2;1.26	adult	3SG	yak'ani	chajtil yak'ani?	como lo hace?
CM260711.txt	Mateo	2;1.26	adult	1PL	konhach	konhach an.	vamos pues.
CM260711.txt	Mateo	2;1.26	adult	3SG	yib'anh	ni nok'a tik ni ak'i nok' yib'anh k'en.	aqui está tu este pongalo encima.
CM260711.txt	Mateo	2;1.26	adult	3SG	yib'anh	ak'i nok'chi yib'anh k'en ni'i.	pongalo esto encima mira.
CM260711.txt	Mateo	2;1.26	child	3SG	yib'anh	yib'anh k'en.	encima de.
CM260711.txt	Mateo	2;1.26	adult	3SG	yib'anh	ak'i t'a yib'anh, ak'i t'a yib'anh.	ponga encima, ponga encima.
CM260711.txt	Mateo	2;1.26	adult	3SG	yib'anh	ak'i t'a yib'anh, ak'i t'a yib'anh.	ponga encima, ponga encima.
CM260711.txt	Mateo	2;1.26	adult	2SG	hak'an	tinh hak'an an.	ponh agalo pues.
CY120711.txt	Yeseña	2;0.22	child	1PL	kopapis	kak'och kopapis.	torteamos.
CY120711.txt	Yeseña	2;0.22	adult	3SG	syuji	syuji ak'ani.	podes hacerlo.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hachich	ajay nok' hachich.	donde esta tu conejo.
CY120711.txt	Yeseña	2;0.22	adult	3SG	skal	ikot ko chi'an, ol kak'b'at skal kokape.	traiganos eso pues, lo vamos ha meter dentro de nuestro café.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kokape	ikot ko chi'an, ol kak'b'at skal kokape.	traiganos eso pues, lo vamos ha meter dentro de nuestro café.
CY120711.txt	Yeseña	2;0.22	adult	3SG	skal	kakem skal kotek han.	lo metemos dentro de nuestra comida.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kotek	kakem skal kotek han.	lo metemos dentro de nuestra comida.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hatek	ikot ha chi'an yo olwak'an hatek.	traigate eso y te daré tu comida.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hakoti	ol hakoti' nitik nitik nitik ni.	lo traes aquí esta, aquí esta, aquí esta ve.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hatek	ma'ay olwak' hatek han.	no, te voy  a dar de comer pues.
CY120711.txt	Yeseña	2;0.22	adult	1SG	hinkamaron	ak' hinkamaron xa chi.	me das camarón decí.
CY120711.txt	Yeseña	2;0.22	child	3SG	skalnaji	ak'b'at skalnaji'.	mete dentro de.
CY120711.txt	Yeseña	2;0.22	child	2SG	hanh	hanh paj'ich.	el tomate.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hanulej	ol ak' yik ix hanulej.	le vas a dar a tu hermana.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	b'at ak' stek ix Yadira b'at ak' stek ix.	ve darle la comida de Yadira ve a darle su comida.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	b'at ak' stek ix Yadira b'at ak' stek ix.	ve darle la comida de Yadira ve a darle su comida.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	b'at ak' stek ix Yadira b'at ak' stek ix.	ve darle la comida de Yadira ve a darle su comida.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	Yadira ni a tek' xa chi.	Yadira aquí está tu comida.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hatek	ni hatek' nulej xa chi.	aquí tienes tu comida hermana decí.
CY120711.txt	Yeseña	2;0.22	child	2SG	hatek	nulej ni hatek.	hermana aquí tienes tu comida.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hamam	xal winh hamam b'aj ix koch winh.	y tu papá donde se fue.
CY120711.txt	Yeseña	2;0.22	adult	1PL	koch	xal winh hamam b'aj ix koch winh.	y tu papá donde se fue.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hamam	tas b'i winh hamam.	como se llama tu papá.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hanun	xal ix hanun.	y tu mamá.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kob'o	kob'o komakte'an.	hagamos nuestro corral.
CY120711.txt	Yeseña	2;0.22	adult	1PL	komakte'an	kob'o komakte'an.	hagamos nuestro corral.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hamam	xal junxo winh hamam b'ajtil ix koch winh.	y tu otro papá donde se fue él.
CY120711.txt	Yeseña	2;0.22	adult	1PL	koch	xal junxo winh hamam b'ajtil ix koch winh.	y tu otro papá donde se fue él.
CY120711.txt	Yeseña	2;0.22	child	3SG	sb'ati	sb'ati.	se va.
CY120711.txt	Yeseña	2;0.22	adult	3SG	sb'ati	sb'ati.	se va.
CY120711.txt	Yeseña	2;0.22	child	3SG	sb'ati	sb'ati.	se va.
CY120711.txt	Yeseña	2;0.22	adult	3SG	sb'i	tas sb'i winh.	¿Cómo se llama él?.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hamam	tas b'i winh hamam chi'.	¿Cómo se llama tu papá?.
CY120711.txt	Yeseña	2;0.22	adult	1PL	konok	to sko b'o ste' nok' konok'.	es que tenemos que hacer el corral de nuestros animales.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hachej	ak'xem nok' hachej t'a yol chi ni.	mete tu caballo de nuevo dentro de eso ve.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	wak' stek, wak' stek, wak' stek.	le voy a dar su comida, le voy a dar su comida,   le voy a dar
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	wak' stek, wak' stek, wak' stek.	le voy a dar su comida, le voy a dar su comida,   le voy a dar
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	wak' stek, wak' stek, wak' stek.	le voy a dar su comida, le voy a dar su comida,   le voy a dar
CY120711.txt	Yeseña	2;0.22	adult	3SG	skape	ol ak'och skape t'a sti'.	le vas a dar el café en su boca.
CY120711.txt	Yeseña	2;0.22	adult	3SG	skape	ak'och skape t'a sti'an, ak'och skape.	meté el café en su boca, meté el café.
CY120711.txt	Yeseña	2;0.22	adult	3SG	sti'an	ak'och skape t'a sti'an, ak'och skape.	meté el café en su boca, meté el café.
CY120711.txt	Yeseña	2;0.22	adult	3SG	skape	ak'och skape t'a sti'an, ak'och skape.	meté el café en su boca, meté el café.
CY120711.txt	Yeseña	2;0.22	adult	3SG	swaso	ni watzin swaso.	mirá, su vaso esta bonito.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	allak'an stek, ol ak' stek.	le vas a dar su comida, le  das la comida.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	allak'an stek, ol ak' stek.	le vas a dar su comida, le  das la comida.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	ak' stek han akkot hawaso chi'.	dale su comida dame el vaso pues.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hawaso	ak' stek han akkot hawaso chi'.	dale su comida dame el vaso pues.
CY120711.txt	Yeseña	2;0.22	child	3SG	yune	yune'.	nena.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hakol	yel hakol ak'an stek.	apresurate de darle su comida.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	yel hakol ak'an stek.	apresurate de darle su comida.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	to'ol b'at ak' yik ix Yadira.	es que vas a ir a dejar el de Yadira.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	b'at ak' yik ix Yadira.	ve a dejar el de Yadira.
CY120711.txt	Yeseña	2;0.22	adult	3SG	skape	b'at ak' skape ix Yadira han.	ve a dejar el café de Yadira pues.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	b'at ak' skape ix Yadira han.	ve a dejar el café de Yadira pues.
CY120711.txt	Yeseña	2;0.22	child	3SG	yune	yune'.	nena.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hakape	nulej ni hakape xa chi.	hermana aquí tienes tu café, decí.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	ol'ak' stek ix han, ol'ak stek ix.	le das de comer a ella, le das de comer a ella.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	ol'ak' stek ix han, ol'ak stek ix.	le das de comer a ella, le das de comer a ella.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yo'och	ni ol b'at ak'an yo'och ix.	toma y ve a dejarle las tortillas de ella.
CY120711.txt	Yeseña	2;0.22	adult	3SG	swa'el	b'at ak' swa'el ix han, b'at ak' swa'el ix.	ve a darle de comer a ella, ve a darle de comer a ella.
CY120711.txt	Yeseña	2;0.22	adult	3SG	swa'el	b'at ak' swa'el ix han, b'at ak' swa'el ix.	ve a darle de comer a ella, ve a darle de comer a ella.
CY120711.txt	Yeseña	2;0.22	child	3SG	yune	i' yune'.	si nena.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hawa'el	ni hawa'el nulej xa chi.	aquí tienes tu comida hermana decí.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hati	weno b'at al t'a ix b'ik hati' han xa chi.	bueno ve a decirle con ella que se cepille.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hati'an	ni'i ol b'ik hati'an xa chi.	toma ay te cepillas decí.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yanh	b'at ak' yanh nok'ko, nok'ko, nok'ko girafa han t'a tik ni t'a	
CY120711.txt	Yeseña	2;0.22	adult	3SG	yanh	b'at ak' yanh nok'.	ve dejarle las plantas de él.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yanh	ni b'at akan yanh nok'.	toma ve dejarle sus plantas de el.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hasakaton	ni hasakaton xa chi.	aquí tienes tus sacates decí.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yixtej	ix yixtej b'at ix Ewin.	EE lo frego.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yanh	ni yanh nok' chi ni.	ahí estan las plantas de el ve.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yuk'ab	b'at ik'xi kot yuk'ab' ix Yadira, ix numxi swa' ix.	ve traerte el plato de Yadira, ella termino de comer.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	b'at ik'xi kot yuk'ab' ix Yadira, ix numxi swa' ix.	ve traerte el plato de Yadira, ella termino de comer.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hapat	b'at meswan b'ajay hapat han.	ve a barrer en tu casa pues.
CY120711.txt	Yeseña	2;0.22	adult	3SG	scuarto	b'at meselta yol scuarto ix Yadira.	ve a barrer el cuarto de Yadira.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	b'at meselta yol scuarto ix Yadira.	ve a barrer el cuarto de Yadira.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	b'at akan stek ix chi' yo'ola' mesan elta.	ve a dejarle su comida y lo barres pues.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yo'ola	b'at akan stek ix chi' yo'ola' mesan elta.	ve a dejarle su comida y lo barres pues.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hamansan	ajay hamansan.	donde esta tu manzana.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hamansan	ajay anh hamansan.	donde esta tu manzana.
CY120711.txt	Yeseña	2;0.22	adult	2SG	halesal	ak' halesal han, ak' halesal.	ora pues, ora.
CY120711.txt	Yeseña	2;0.22	adult	2SG	halesal	ak' halesal han, ak' halesal.	ora pues, ora.
CY120711.txt	Yeseña	2;0.22	child	3SG	yooo	yooo!.	¡ooooh!.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	b'at ak'yik ix Yadira han, b'at ak'yik ix.	ve a dejar la de Yadira pues, ve a dejar la de ella.
CY120711.txt	Yeseña	2;0.22	child	3SG	yadira	Yadira.	Yadira.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stz'ob	ak'kan stz'ob' ix Yadira.	dejale un beso a Yadira.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	ak'kan stz'ob' ix Yadira.	dejale un beso a Yadira.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stzob	ak' jun stzob' ix.	dale un beso con ella.
CY120711.txt	Yeseña	2;0.22	adult	3SG	slak	weno ak'jun slak' ix Ewin nek.	bueno daleun abrazo con E.
CY120711.txt	Yeseña	2;0.22	adult	3SG	slak	ak'jun slak' ix Ewin.	dale un abrazo a E.
CY120711.txt	Yeseña	2;0.22	adult	3SG	smansan	b'at ak'kan smansan ix.	ve ha dejarle la manzana de ella.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yabraso	ak' yabraso ix.	dale su abrazo de ella.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	te ay hin nab'en xa chi t'a ix Yadira.	te quiero mucho decí con Yadira.
CY120711.txt	Yeseña	2;0.22	child	2SG	hachin	hachin chamk'o'ol.	mi amor.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yixta	b'at sikot yixta ix han.	ve ha recoger los juguetes de ella.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yixta	sik'e yixta ix chi'an, sik'e yixta ix chi'.	recoge los juguetes de ella pues, recoge los juguetes ella pues.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yixta	sik'e yixta ix chi'an, sik'e yixta ix chi'.	recoge los juguetes de ella pues, recoge los juguetes ella pues.
CY120711.txt	Yeseña	2;0.22	child	3SG	snhach	snhach.	mordeo.
CY120711.txt	Yeseña	2;0.22	adult	1PL	komes	komes yol kopat b'ela.	espere de barrer dentro de nuestra casa.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kopat	komes yol kopat b'ela.	espere de barrer dentro de nuestra casa.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kopat	ikot te' ko b'o yol kopat.	traelo arreglamos dentro de nuestra casa.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hapatik	sik'e junxo chi ni, sik'e junxo chi t'a hapatik'.	lenvanta el otro, lenvanta el otro que esta atras de tí.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hapatik	t'aya patik, t'a hapatik.	detras de tí, atras de tí.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kokapak	pak kokapak han.	empacamos nuestra ropa.
CY120711.txt	Yeseña	2;0.22	adult	2SG	haxapon	ajtil aykan haxapon chi' jun.	donde lo habias dejado tu jabón pues.
CY120711.txt	Yeseña	2;0.22	adult	2SG	haxapon	weno ni nok' haxapon chi' ni.	bueno ahí tenes tu jabón ve.
CY120711.txt	Yeseña	2;0.22	adult	2SG	haxapon	ka'ek' haxapon.	te pasamos el jabón.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kob'ikel	kob'ikel ken karro.	labemos el carro.
CY120711.txt	Yeseña	2;0.22	adult	3SG	sb'ikchaj	sb'ikchaj el ke'en, sbikchaj el ke'en.	se laba el, se laba el carro.
CY120711.txt	Yeseña	2;0.22	adult	3SG	sbikchaj	sb'ikchaj el ke'en, sbikchaj el ke'en.	se laba el, se laba el carro.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yib'anh	tzikek  nok' yib'anh ke'en.	regálo encima de el.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hatz'i	juk'el nok' hatz'i', juk'el nok' hachich.	laba tu perro, laba tu conejo.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hachich	juk'el nok' hatz'i', juk'el nok' hachich.	laba tu perro, laba tu conejo.
CY120711.txt	Yeseña	2;0.22	child	3SG	swuk'a	swuk'a'.	quiero tomar agua.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kopat	ko mes yol kopat.	barremos dentro de nuestra casa.
CY120711.txt	Yeseña	2;0.22	child	2SG	hab'lej	ni hab'lej.	tenga proba.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hawaj	hawaj yunta'.	es yunta.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yunta	hawaj yunta'.	es yunta.
CY120711.txt	Yeseña	2;0.22	child	1SG	hinmam	winh hinmam.	mi papá.
CY120711.txt	Yeseña	2;0.22	child	3SG	swak'ek	swak'ek' xapon t'ay.	le paso el jabón.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yesi	Yesi al an.	Yesi decí pues.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hatek	ni hatek.	tenga tu comida.
CY120711.txt	Yeseña	2;0.22	child	3SG	yolonhte	Yolonhte'	Aldea Yolonhte'.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yolonhte	Yolonhte'.	Aldea Yolonhte'.
CY120711.txt	Yeseña	2;0.22	child	3SG	yolonhte	Yolonhte'.	Aldea Yolonhte'.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yolonhte	Yolonhte'.	Aldea Yolonhte'.
CY120711.txt	Yeseña	2;0.22	child	3SG	yolonhte	Yolonhte'.	Aldea Yolonhte'.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yolonhte	Yolonhte' xi.	Aldea Yolonhte' dice.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yolonhte	Yolonhte'.	Aldea Yolonhte'.
CY120711.txt	Yeseña	2;0.22	child	3SG	yolonhte	Yolonhte'.	Aldea Yolonhte'.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yolonhte	Yolonhte'	Aldea Yolonhte'
CY120711.txt	Yeseña	2;0.22	adult	2SG	hamam	tas b'i winh hamam chi'.	como se llama tu papá pues.
CY120711.txt	Yeseña	2;0.22	child	3SG	yulch'en	i' t'a Yulch'en.	si en la Aldea de Yulch'en.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yulch'en	Yulch'en.	Aldea Yulch'en.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hamam	tas b'i winh hamam yulch'en ayb'at winh.	como se llama tu papi, en la Aldea de Yulch'en esta.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yulch'en	tas b'i winh hamam yulch'en ayb'at winh.	como se llama tu papi, en la Aldea de Yulch'en esta.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hamam	tas b'i winh jun, tas b'i winh hamam chi'.	¿Cómo se llama él, cómo se llama tu papá pues?.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hamam	tas b'i winh hamam.	¿Cómo se llama tu papá?.
CY120711.txt	Yeseña	2;0.22	adult	3SG	stek	ak' stek ix Yadira.	dale de comer a Yadira.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	ak' stek ix Yadira.	dale de comer a Yadira.
CY120711.txt	Yeseña	2;0.22	child	3SG	yadira	Yadira.	Yadira.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yesi	Yesi.	Yesi.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yulch'en	Yulch'en.	Aldea Yulch'en.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hajaj	hin jochel hajaj.	te corto el cuello.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hajaj	jochel hajaj.	cortate el cuello.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yuk'ej	ak' anhb'al yuk'ej jun ix Ewin chi' ak' anhb'al  yuk'ej.	dale de tomar la medicina a E pues, dale de tomar la
CY120711.txt	Yeseña	2;0.22	adult	3SG	yuk'ej	ak' anhb'al yuk'ej jun ix Ewin chi' ak' anhb'al  yuk'ej.	dale de tomar la medicina a E pues, dale de tomar la
CY120711.txt	Yeseña	2;0.22	adult	3SG	yuk'ej	ol ak' yuk'ej ix hanulej.	le va a dar de tomar a tu hermana.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hanulej	ol ak' yuk'ej ix hanulej.	le va a dar de tomar a tu hermana.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yuk'ej	ol ak' anhb'al yuk'ej jun ix Yadira.	le vas a dar medicina de tomar a Yadira.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	ol ak' anhb'al yuk'ej jun ix Yadira.	le vas a dar medicina de tomar a Yadira.
CY120711.txt	Yeseña	2;0.22	adult	3SG	yadira	ak' anhb'al t'a ix Yadira xa chi.	dale la medicina con Yadira decí.
CY120711.txt	Yeseña	2;0.22	child	3SG	syuk	syuk' anhb'al.	va a tomar medicina.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kotik	ko jochb'at kotik.	lo cortamos esto.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kojocheli	kojocheli, kojocheli.	lo cortamos, lo cortamos.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kojocheli	kojocheli, kojocheli.	lo cortamos, lo cortamos.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kojocheli	ina' tik kojocheli'.	aquí esta lo cortamos.
CY120711.txt	Yeseña	2;0.22	adult	3SG	spatik	hin josel spatik anh.	lo voy a pelar. (papa).
CY120711.txt	Yeseña	2;0.22	adult	3SG	yanhb'al	b'at ak'jakxo yanhb'al ix nulej.	ve a darle su medicina de tu hermana.
CY120711.txt	Yeseña	2;0.22	adult	2SG	hatzuntzej	ixta' han ixta' han manh hatzuntzej yet' nok' tzuntzej k'e yav	
CY120711.txt	Yeseña	2;0.22	adult	3SG	yuk'ej	ak' meyo yuk'ej jun ix Avin chi'an, ak' smeyo yuk'ej, ni meyo	
CY120711.txt	Yeseña	2;0.22	adult	3SG	smeyo	ak' meyo yuk'ej jun ix Avin chi'an, ak' smeyo yuk'ej, ni meyo	
CY120711.txt	Yeseña	2;0.22	adult	3SG	yuk'ej	ak' meyo yuk'ej jun ix Avin chi'an, ak' smeyo yuk'ej, ni meyo	
CY120711.txt	Yeseña	2;0.22	adult	1PL	kob'okot	kob'okot konholob'.	hagamos nuestro huevo.
CY120711.txt	Yeseña	2;0.22	adult	1PL	konholob	kob'okot konholob'.	hagamos nuestro huevo.
CY120711.txt	Yeseña	2;0.22	adult	1PL	kob'o	kob'o nok'.	lo hagamos (huevo).
